"district_no","year","Station_Rain","Station_Temp","Yield","Correlation","IR","IT"
7339,2019,150,1580,70.9844117647059,"3:9",325.4,15.953738317757
7339,2019,150,1580,70.9844117647059,"3:10",394.5,15.4359183673469
7339,2020,150,1580,77.5422058823529,"3:3",30.4,7.63225806451613
7339,2020,150,1580,77.5422058823529,"3:4",40,10.2295081967213
7339,2020,150,1580,77.5422058823529,"3:5",79.3,11.6282608695652
7339,2020,150,1580,77.5422058823529,"3:6",136.3,13.3106557377049
7339,2020,150,1580,77.5422058823529,"3:7",160.2,14.7450980392157
7339,2020,150,1580,77.5422058823529,"3:8",195.8,16.0010869565217
7339,2020,150,1580,77.5422058823529,"3:9",214.1,16.1626168224299
7339,2020,150,1580,77.5422058823529,"3:10",244.9,15.5457142857143
7339,2021,150,1580,71.3,"3:3",38.8,6.66774193548387
7339,2021,150,1580,71.3,"3:4",58.1,7.41639344262295
7339,2021,150,1580,71.3,"3:5",115.6,8.93695652173913
7339,2021,150,1580,71.3,"3:6",267.7,11.8327868852459
7339,2021,150,1580,71.3,"3:7",331.6,13.3300653594771
7339,2021,150,1580,71.3,"3:8",390.5,14.1369565217391
7339,2021,150,1580,71.3,"3:9",414.1,14.5046728971963
7339,2021,150,1580,71.3,"3:10",459.7,13.9620408163265
7340,2006,2486,3939,71.5073529411765,"3:3",73.1,2.88709677419355
7340,2006,2486,3939,71.5073529411765,"3:4",100.4,5.72622950819672
7340,2006,2486,3939,71.5073529411765,"3:5",172.2,8.29347826086956
7340,2006,2486,3939,71.5073529411765,"3:6",191,10.5688524590164
7340,2006,2486,3939,71.5073529411765,"3:7",227.7,13.0862745098039
7340,2006,2486,3939,71.5073529411765,"3:8",426.7,13.3902173913043
7340,2006,2486,3939,71.5073529411765,"3:9",468.9,13.9415887850467
7340,2006,2486,3939,71.5073529411765,"3:10",561.6,13.7885714285714
7340,2007,2486,3939,63.6535294117647,"3:3",78,6.03548387096774
7340,2007,2486,3939,63.6535294117647,"3:4",79.8,9.87540983606557
7340,2007,2486,3939,63.6535294117647,"3:5",160.4,11.4597826086957
7340,2007,2486,3939,63.6535294117647,"3:6",263.5,12.8647540983607
7340,2007,2486,3939,63.6535294117647,"3:7",345.4,13.6666666666667
7340,2007,2486,3939,63.6535294117647,"3:8",400.4,14.1896739130435
7340,2007,2486,3939,63.6535294117647,"3:9",451.6,13.9453271028037
7340,2007,2486,3939,63.6535294117647,"3:10",463.7,13.3722448979592
7340,2008,2486,3939,77.5997058823529,"3:3",102.7,4.25161290322581
7340,2008,2486,3939,77.5997058823529,"3:4",161.1,5.90983606557377
7340,2008,2486,3939,77.5997058823529,"3:5",193.6,9.34021739130435
7340,2008,2486,3939,77.5997058823529,"3:6",283.2,11.183606557377
7340,2008,2486,3939,77.5997058823529,"3:7",316.9,12.562091503268
7340,2008,2486,3939,77.5997058823529,"3:8",384.8,13.3228260869565
7340,2008,2486,3939,77.5997058823529,"3:9",430.8,13.1476635514019
7340,2008,2486,3939,77.5997058823529,"3:10",502.5,12.6718367346939
7340,2009,2486,3939,79.3458823529412,"3:3",71.6,4.56451612903226
7340,2009,2486,3939,79.3458823529412,"3:4",110.7,8.28688524590164
7340,2009,2486,3939,79.3458823529412,"3:5",131.8,10.3423913043478
7340,2009,2486,3939,79.3458823529412,"3:6",234.5,11.6704918032787
7340,2009,2486,3939,79.3458823529412,"3:7",331.5,12.9209150326797
7340,2009,2486,3939,79.3458823529412,"3:8",364,14.008152173913
7340,2009,2486,3939,79.3458823529412,"3:9",400.1,14.1299065420561
7340,2009,2486,3939,79.3458823529412,"3:10",452.5,13.4914285714286
7340,2010,2486,3939,65.1920588235294,"3:3",42,4.86774193548387
7340,2010,2486,3939,65.1920588235294,"3:4",67.5,7.41147540983607
7340,2010,2486,3939,65.1920588235294,"3:5",193.2,8.50652173913043
7340,2010,2486,3939,65.1920588235294,"3:6",230.1,10.6106557377049
7340,2010,2486,3939,65.1920588235294,"3:7",306.8,12.5176470588235
7340,2010,2486,3939,65.1920588235294,"3:8",453.1,13.2239130434783
7340,2010,2486,3939,65.1920588235294,"3:9",521.6,13.1336448598131
7340,2010,2486,3939,65.1920588235294,"3:10",545.7,12.5681632653061
7340,2011,2486,3939,61.5382352941177,"3:3",10.2,7.09354838709677
7340,2011,2486,3939,61.5382352941177,"3:4",22.9,10.0016393442623
7340,2011,2486,3939,61.5382352941177,"3:5",40.3,11.7554347826087
7340,2011,2486,3939,61.5382352941177,"3:6",117.1,13.0090163934426
7340,2011,2486,3939,61.5382352941177,"3:7",202.4,13.5751633986928
7340,2011,2486,3939,61.5382352941177,"3:8",294.5,14.3494565217391
7340,2011,2486,3939,61.5382352941177,"3:9",316.8,14.6079439252336
7340,2011,2486,3939,61.5382352941177,"3:10",348.3,14.0355102040816
7340,2012,2486,3939,76.7844117647059,"3:3",9.4,8.6258064516129
7340,2012,2486,3939,76.7844117647059,"3:4",65.8,8.54918032786885
7340,2012,2486,3939,76.7844117647059,"3:5",111.8,10.6141304347826
7340,2012,2486,3939,76.7844117647059,"3:6",203.8,11.9590163934426
7340,2012,2486,3939,76.7844117647059,"3:7",297.6,13.0764705882353
7340,2012,2486,3939,76.7844117647059,"3:8",340.3,14.1576086956522
7340,2012,2486,3939,76.7844117647059,"3:9",394.4,14.1808411214953
7340,2012,2486,3939,76.7844117647059,"3:10",450.2,13.5987755102041
7340,2013,2486,3939,74.4305882352941,"3:3",48.2,1.95483870967742
7340,2013,2486,3939,74.4305882352941,"3:4",132.3,5.30819672131148
7340,2013,2486,3939,74.4305882352941,"3:5",256.1,7.13804347826087
7340,2013,2486,3939,74.4305882352941,"3:6",313.2,9.36147540983607
7340,2013,2486,3939,74.4305882352941,"3:7",339.3,11.659477124183
7340,2013,2486,3939,74.4305882352941,"3:8",387,12.795652173913
7340,2013,2486,3939,74.4305882352941,"3:9",464.3,12.968691588785
7340,2013,2486,3939,74.4305882352941,"3:10",565.3,12.7742857142857
7340,2014,2486,3939,75.1767647058823,"3:3",11.1,8.32903225806452
7340,2014,2486,3939,75.1767647058823,"3:4",26.3,10.1131147540984
7340,2014,2486,3939,75.1767647058823,"3:5",121,11.070652173913
7340,2014,2486,3939,75.1767647058823,"3:6",155,12.7163934426229
7340,2014,2486,3939,75.1767647058823,"3:7",289.4,14.0535947712418
7340,2014,2486,3939,75.1767647058823,"3:8",353.3,14.3788043478261
7340,2014,2486,3939,75.1767647058823,"3:9",407.4,14.5238317757009
7340,2014,2486,3939,75.1767647058823,"3:10",477.4,14.3004081632653
7340,2015,2486,3939,73.0229411764706,"3:3",33.1,6.0741935483871
7340,2015,2486,3939,73.0229411764706,"3:4",64.1,8.18852459016393
7340,2015,2486,3939,73.0229411764706,"3:5",105.6,9.95652173913044
7340,2015,2486,3939,73.0229411764706,"3:6",152.1,11.7549180327869
7340,2015,2486,3939,73.0229411764706,"3:7",173.7,13.6751633986928
7340,2015,2486,3939,73.0229411764706,"3:8",211.9,14.8402173913043
7340,2015,2486,3939,73.0229411764706,"3:9",271.3,14.611214953271
7340,2015,2486,3939,73.0229411764706,"3:10",284.8,13.9061224489796
7340,2016,2486,3939,57.0691176470588,"3:3",67.3,4.30967741935484
7340,2016,2486,3939,57.0691176470588,"3:4",148.6,6.24426229508197
7340,2016,2486,3939,57.0691176470588,"3:5",238.4,8.70434782608696
7340,2016,2486,3939,57.0691176470588,"3:6",390.4,10.7926229508197
7340,2016,2486,3939,57.0691176470588,"3:7",423.6,12.5915032679739
7340,2016,2486,3939,57.0691176470588,"3:8",439.9,13.6586956521739
7340,2016,2486,3939,57.0691176470588,"3:9",459.1,14.1985981308411
7340,2016,2486,3939,57.0691176470588,"3:10",517.6,13.4991836734694
7340,2017,2486,3939,76.6152941176471,"3:3",49.1,8.47096774193548
7340,2017,2486,3939,76.6152941176471,"3:4",53.1,8.51311475409836
7340,2017,2486,3939,76.6152941176471,"3:5",110.1,10.7076086956522
7340,2017,2486,3939,76.6152941176471,"3:6",161,12.722131147541
7340,2017,2486,3939,76.6152941176471,"3:7",259.3,14.0522875816993
7340,2017,2486,3939,76.6152941176471,"3:8",350,14.8298913043478
7340,2017,2486,3939,76.6152941176471,"3:9",417.5,14.5546728971963
7340,2017,2486,3939,76.6152941176471,"3:10",452.1,14.1477551020408
7340,2018,2486,3939,76.0614705882353,"3:3",41.7,3.85806451612903
7340,2018,2486,3939,76.0614705882353,"3:4",72.2,8.48688524590164
7340,2018,2486,3939,76.0614705882353,"3:5",181.1,11.020652173913
7340,2018,2486,3939,76.0614705882353,"3:6",262.6,12.7704918032787
7340,2018,2486,3939,76.0614705882353,"3:7",304.2,14.4803921568627
7340,2018,2486,3939,76.0614705882353,"3:8",344.9,15.420652173913
7340,2018,2486,3939,76.0614705882353,"3:9",371.9,15.4981308411215
7340,2018,2486,3939,76.0614705882353,"3:10",383,15.0208163265306
7340,2019,2486,3939,58.5076470588235,"3:3",75.4,7.31612903225806
7340,2019,2486,3939,58.5076470588235,"3:4",122.3,8.53114754098361
7340,2019,2486,3939,58.5076470588235,"3:5",198.9,9.50326086956522
7340,2019,2486,3939,58.5076470588235,"3:6",230.3,12.0622950819672
7340,2019,2486,3939,58.5076470588235,"3:7",265.4,13.6575163398693
7340,2019,2486,3939,58.5076470588235,"3:8",293.1,14.6798913043478
7340,2019,2486,3939,58.5076470588235,"3:9",336.7,14.6859813084112
7340,2019,2486,3939,58.5076470588235,"3:10",432.2,14.2995918367347
7340,2020,2486,3939,75.3538235294118,"3:3",49.4,6.25806451612903
7340,2020,2486,3939,75.3538235294118,"3:4",63.6,9.43606557377049
7340,2020,2486,3939,75.3538235294118,"3:5",112.8,10.8130434782609
7340,2020,2486,3939,75.3538235294118,"3:6",162.5,12.2950819672131
7340,2020,2486,3939,75.3538235294118,"3:7",196.9,13.6771241830065
7340,2020,2486,3939,75.3538235294118,"3:8",247.5,14.8771739130435
7340,2020,2486,3939,75.3538235294118,"3:9",281.4,15.0915887850467
7340,2020,2486,3939,75.3538235294118,"3:10",352.9,14.4640816326531
7340,2021,2486,3939,74.2,"3:3",50.4,5.91935483870968
7340,2021,2486,3939,74.2,"3:4",71,6.54262295081967
7340,2021,2486,3939,74.2,"3:5",164.3,7.91739130434783
7340,2021,2486,3939,74.2,"3:6",232.3,10.7147540983607
7340,2021,2486,3939,74.2,"3:7",330.1,12.1477124183007
7340,2021,2486,3939,74.2,"3:8",385.6,12.8885869565217
7340,2021,2486,3939,74.2,"3:9",414,13.3056074766355
7340,2021,2486,3939,74.2,"3:10",471.3,12.8730612244898
8115,2006,4931,4160,79.1286764705882,"3:3",68.1,1.94838709677419
8115,2006,4931,4160,79.1286764705882,"3:4",125.3,4.91311475409836
8115,2006,4931,4160,79.1286764705882,"3:5",226.2,7.65217391304348
8115,2006,4931,4160,79.1286764705882,"3:6",257.2,9.87213114754098
8115,2006,4931,4160,79.1286764705882,"3:7",378.4,12.2313725490196
8115,2006,4931,4160,79.1286764705882,"3:8",500.3,12.6097826086957
8115,2006,4931,4160,79.1286764705882,"3:9",564.7,13.1228971962617
8115,2006,4931,4160,79.1286764705882,"3:10",635.7,12.9689795918367
8115,2007,4931,4160,80.9867647058824,"3:3",63.4,5.21612903225806
8115,2007,4931,4160,80.9867647058824,"3:4",63.8,8.55409836065574
8115,2007,4931,4160,80.9867647058824,"3:5",191.1,10.3608695652174
8115,2007,4931,4160,80.9867647058824,"3:6",354.8,11.9229508196721
8115,2007,4931,4160,80.9867647058824,"3:7",432.4,12.9143790849673
8115,2007,4931,4160,80.9867647058824,"3:8",482,13.5054347826087
8115,2007,4931,4160,80.9867647058824,"3:9",527,13.2775700934579
8115,2007,4931,4160,80.9867647058824,"3:10",537.1,12.6359183673469
8115,2008,4931,4160,82.6448529411765,"3:3",50.1,4.07096774193548
8115,2008,4931,4160,82.6448529411765,"3:4",123.4,5.70983606557377
8115,2008,4931,4160,82.6448529411765,"3:5",208.7,8.66413043478261
8115,2008,4931,4160,82.6448529411765,"3:6",334.9,10.6352459016393
8115,2008,4931,4160,82.6448529411765,"3:7",403.9,12.0098039215686
8115,2008,4931,4160,82.6448529411765,"3:8",486.8,12.8163043478261
8115,2008,4931,4160,82.6448529411765,"3:9",533.3,12.6495327102804
8115,2008,4931,4160,82.6448529411765,"3:10",619.1,12.1759183673469
8115,2009,4931,4160,82.2029411764706,"3:3",65.5,3.81290322580645
8115,2009,4931,4160,82.2029411764706,"3:4",100.8,7.49180327868852
8115,2009,4931,4160,82.2029411764706,"3:5",229.3,9.71739130434783
8115,2009,4931,4160,82.2029411764706,"3:6",322.6,11.0672131147541
8115,2009,4931,4160,82.2029411764706,"3:7",448.6,12.3647058823529
8115,2009,4931,4160,82.2029411764706,"3:8",521.7,13.3625
8115,2009,4931,4160,82.2029411764706,"3:9",537.8,13.4981308411215
8115,2009,4931,4160,82.2029411764706,"3:10",592.9,12.8697959183673
8115,2010,4931,4160,75.2610294117647,"3:3",29.4,3.79354838709677
8115,2010,4931,4160,75.2610294117647,"3:4",38,6.2672131147541
8115,2010,4931,4160,75.2610294117647,"3:5",125.1,7.66739130434783
8115,2010,4931,4160,75.2610294117647,"3:6",180.1,9.7655737704918
8115,2010,4931,4160,75.2610294117647,"3:7",277,11.6607843137255
8115,2010,4931,4160,75.2610294117647,"3:8",359.1,12.4320652173913
8115,2010,4931,4160,75.2610294117647,"3:9",409.7,12.3514018691589
8115,2010,4931,4160,75.2610294117647,"3:10",434.5,11.7620408163265
8115,2011,4931,4160,83.0191176470588,"3:3",22.3,5.60967741935484
8115,2011,4931,4160,83.0191176470588,"3:4",55,8.43934426229508
8115,2011,4931,4160,83.0191176470588,"3:5",94.1,10.2315217391304
8115,2011,4931,4160,83.0191176470588,"3:6",177.2,11.6459016393443
8115,2011,4931,4160,83.0191176470588,"3:7",294.7,12.4169934640523
8115,2011,4931,4160,83.0191176470588,"3:8",352.2,13.3896739130435
8115,2011,4931,4160,83.0191176470588,"3:9",377.7,13.6738317757009
8115,2011,4931,4160,83.0191176470588,"3:10",422.1,13.0763265306122
8115,2012,4931,4160,78.0772058823529,"3:3",10.9,7.09032258064516
8115,2012,4931,4160,78.0772058823529,"3:4",64.7,7.49016393442623
8115,2012,4931,4160,78.0772058823529,"3:5",101.2,9.71304347826087
8115,2012,4931,4160,78.0772058823529,"3:6",205.7,11.2729508196721
8115,2012,4931,4160,78.0772058823529,"3:7",273.5,12.4437908496732
8115,2012,4931,4160,78.0772058823529,"3:8",329.8,13.5375
8115,2012,4931,4160,78.0772058823529,"3:9",377.3,13.5542056074766
8115,2012,4931,4160,78.0772058823529,"3:10",428.8,12.9138775510204
8115,2013,4931,4160,84.1352941176471,"3:3",28,1.11935483870968
8115,2013,4931,4160,84.1352941176471,"3:4",81.7,4.61147540983607
8115,2013,4931,4160,84.1352941176471,"3:5",214.4,6.60108695652174
8115,2013,4931,4160,84.1352941176471,"3:6",279.9,8.78114754098361
8115,2013,4931,4160,84.1352941176471,"3:7",357.9,10.956862745098
8115,2013,4931,4160,84.1352941176471,"3:8",416.8,12.0027173913043
8115,2013,4931,4160,84.1352941176471,"3:9",469.1,12.2070093457944
8115,2013,4931,4160,84.1352941176471,"3:10",536.4,11.9979591836735
8115,2014,4931,4160,92.5933823529412,"3:3",9.5,6.87096774193548
8115,2014,4931,4160,92.5933823529412,"3:4",45.8,8.69180327868852
8115,2014,4931,4160,92.5933823529412,"3:5",94.8,9.74021739130435
8115,2014,4931,4160,92.5933823529412,"3:6",139.6,11.355737704918
8115,2014,4931,4160,92.5933823529412,"3:7",318.6,12.7235294117647
8115,2014,4931,4160,92.5933823529412,"3:8",425.9,13.1771739130435
8115,2014,4931,4160,92.5933823529412,"3:9",471.2,13.3359813084112
8115,2014,4931,4160,92.5933823529412,"3:10",522.8,13.134693877551
8115,2015,4931,4160,87.4514705882353,"3:3",22.4,5.14516129032258
8115,2015,4931,4160,87.4514705882353,"3:4",50.1,6.87704918032787
8115,2015,4931,4160,87.4514705882353,"3:5",117.2,8.83152173913044
8115,2015,4931,4160,87.4514705882353,"3:6",197.8,10.616393442623
8115,2015,4931,4160,87.4514705882353,"3:7",227.1,12.6183006535948
8115,2015,4931,4160,87.4514705882353,"3:8",266.8,13.8320652173913
8115,2015,4931,4160,87.4514705882353,"3:9",287.4,13.6331775700935
8115,2015,4931,4160,87.4514705882353,"3:10",306.5,12.9514285714286
8115,2016,4931,4160,73.8095588235294,"3:3",37.1,3.57741935483871
8115,2016,4931,4160,73.8095588235294,"3:4",92.2,5.5327868852459
8115,2016,4931,4160,73.8095588235294,"3:5",176.7,7.78695652173913
8115,2016,4931,4160,73.8095588235294,"3:6",277.8,9.82868852459016
8115,2016,4931,4160,73.8095588235294,"3:7",322.7,11.5947712418301
8115,2016,4931,4160,73.8095588235294,"3:8",369.5,12.6788043478261
8115,2016,4931,4160,73.8095588235294,"3:9",401.2,13.1873831775701
8115,2016,4931,4160,73.8095588235294,"3:10",454.3,12.5310204081633
8115,2017,4931,4160,81.9676470588235,"3:3",47.8,7.29354838709677
8115,2017,4931,4160,81.9676470588235,"3:4",86.5,7.28852459016393
8115,2017,4931,4160,81.9676470588235,"3:5",170,9.47282608695652
8115,2017,4931,4160,81.9676470588235,"3:6",267.4,11.6696721311475
8115,2017,4931,4160,81.9676470588235,"3:7",379.3,13.0294117647059
8115,2017,4931,4160,81.9676470588235,"3:8",457.1,13.8913043478261
8115,2017,4931,4160,81.9676470588235,"3:9",514.1,13.6261682242991
8115,2017,4931,4160,81.9676470588235,"3:10",558.2,13.2359183673469
8115,2018,4931,4160,86.1257352941176,"3:3",18.4,3.21935483870968
8115,2018,4931,4160,86.1257352941176,"3:4",32.9,7.80163934426229
8115,2018,4931,4160,86.1257352941176,"3:5",97.3,10.1945652173913
8115,2018,4931,4160,86.1257352941176,"3:6",193.2,11.9655737704918
8115,2018,4931,4160,86.1257352941176,"3:7",218.5,13.5915032679739
8115,2018,4931,4160,86.1257352941176,"3:8",262.3,14.6434782608696
8115,2018,4931,4160,86.1257352941176,"3:9",299.8,14.6981308411215
8115,2018,4931,4160,86.1257352941176,"3:10",326.7,14.1522448979592
8115,2019,4931,4160,83.3838235294118,"3:3",48.1,6.35806451612903
8115,2019,4931,4160,83.3838235294118,"3:4",71.9,7.56065573770492
8115,2019,4931,4160,83.3838235294118,"3:5",203.6,8.4554347826087
8115,2019,4931,4160,83.3838235294118,"3:6",267,10.9377049180328
8115,2019,4931,4160,83.3838235294118,"3:7",326.8,12.5333333333333
8115,2019,4931,4160,83.3838235294118,"3:8",408.5,13.5032608695652
8115,2019,4931,4160,83.3838235294118,"3:9",447.9,13.5551401869159
8115,2019,4931,4160,83.3838235294118,"3:10",506.5,13.2330612244898
8115,2020,4931,4160,85.6419117647059,"3:3",50.5,4.99677419354839
8115,2020,4931,4160,85.6419117647059,"3:4",65.4,7.93606557377049
8115,2020,4931,4160,85.6419117647059,"3:5",117.5,9.31521739130435
8115,2020,4931,4160,85.6419117647059,"3:6",234.6,10.8786885245902
8115,2020,4931,4160,85.6419117647059,"3:7",270.4,12.3993464052288
8115,2020,4931,4160,85.6419117647059,"3:8",363.6,13.5885869565217
8115,2020,4931,4160,85.6419117647059,"3:9",387.8,13.803738317757
8115,2020,4931,4160,85.6419117647059,"3:10",434.6,13.2497959183673
8115,2021,4931,4160,69.7,"3:3",28.8,4.40967741935484
8115,2021,4931,4160,69.7,"3:4",63.9,5.17540983606557
8115,2021,4931,4160,69.7,"3:5",132,6.76195652173913
8115,2021,4931,4160,69.7,"3:6",306.1,9.56475409836066
8115,2021,4931,4160,69.7,"3:7",389.1,11.1222222222222
8115,2021,4931,4160,69.7,"3:8",493.3,11.9369565217391
8115,2021,4931,4160,69.7,"3:9",521.1,12.3411214953271
8115,2021,4931,4160,69.7,"3:10",558.3,11.8951020408163
8116,2006,4931,6275,77.9007352941177,"3:3",68.1,3.11290322580645
8116,2006,4931,6275,77.9007352941177,"3:4",125.3,5.80983606557377
8116,2006,4931,6275,77.9007352941177,"3:5",226.2,8.47934782608696
8116,2006,4931,6275,77.9007352941177,"3:6",257.2,10.6696721311475
8116,2006,4931,6275,77.9007352941177,"3:7",378.4,12.9601307189542
8116,2006,4931,6275,77.9007352941177,"3:8",500.3,13.358152173913
8116,2006,4931,6275,77.9007352941177,"3:9",564.7,13.838785046729
8116,2006,4931,6275,77.9007352941177,"3:10",635.7,13.5910204081633
8116,2007,4931,6275,73.6073529411765,"3:3",63.4,5.74516129032258
8116,2007,4931,6275,73.6073529411765,"3:4",63.8,8.84918032786885
8116,2007,4931,6275,73.6073529411765,"3:5",191.1,10.8663043478261
8116,2007,4931,6275,73.6073529411765,"3:6",354.8,12.5434426229508
8116,2007,4931,6275,73.6073529411765,"3:7",432.4,13.6496732026144
8116,2007,4931,6275,73.6073529411765,"3:8",482,14.2309782608696
8116,2007,4931,6275,73.6073529411765,"3:9",527,13.95
8116,2007,4931,6275,73.6073529411765,"3:10",537.1,13.2620408163265
8116,2008,4931,6275,78.1139705882353,"3:3",50.1,5.2258064516129
8116,2008,4931,6275,78.1139705882353,"3:4",123.4,6.78524590163934
8116,2008,4931,6275,78.1139705882353,"3:5",208.7,9.58369565217391
8116,2008,4931,6275,78.1139705882353,"3:6",334.9,11.5950819672131
8116,2008,4931,6275,78.1139705882353,"3:7",403.9,12.9529411764706
8116,2008,4931,6275,78.1139705882353,"3:8",486.8,13.7146739130435
8116,2008,4931,6275,78.1139705882353,"3:9",533.3,13.5042056074766
8116,2008,4931,6275,78.1139705882353,"3:10",619.1,12.9461224489796
8116,2009,4931,6275,74.6205882352941,"3:3",65.5,4.42903225806452
8116,2009,4931,6275,74.6205882352941,"3:4",100.8,7.86393442622951
8116,2009,4931,6275,74.6205882352941,"3:5",229.3,10.2217391304348
8116,2009,4931,6275,74.6205882352941,"3:6",322.6,11.6655737704918
8116,2009,4931,6275,74.6205882352941,"3:7",448.6,13.0339869281046
8116,2009,4931,6275,74.6205882352941,"3:8",521.7,14.0108695652174
8116,2009,4931,6275,74.6205882352941,"3:9",537.8,14.1383177570093
8116,2009,4931,6275,74.6205882352941,"3:10",592.9,13.4542857142857
8116,2010,4931,6275,71.0272058823529,"3:3",29.4,4.7
8116,2010,4931,6275,71.0272058823529,"3:4",38,6.89836065573771
8116,2010,4931,6275,71.0272058823529,"3:5",125.1,8.47608695652174
8116,2010,4931,6275,71.0272058823529,"3:6",180.1,10.5844262295082
8116,2010,4931,6275,71.0272058823529,"3:7",277,12.537908496732
8116,2010,4931,6275,71.0272058823529,"3:8",359.1,13.3038043478261
8116,2010,4931,6275,71.0272058823529,"3:9",409.7,13.1757009345794
8116,2010,4931,6275,71.0272058823529,"3:10",434.5,12.5216326530612
8116,2011,4931,6275,70.8338235294118,"3:3",22.3,5.89354838709677
8116,2011,4931,6275,70.8338235294118,"3:4",55,8.62131147540984
8116,2011,4931,6275,70.8338235294118,"3:5",94.1,10.5434782608696
8116,2011,4931,6275,70.8338235294118,"3:6",177.2,12.1729508196721
8116,2011,4931,6275,70.8338235294118,"3:7",294.7,13.0614379084967
8116,2011,4931,6275,70.8338235294118,"3:8",352.2,14.0489130434783
8116,2011,4931,6275,70.8338235294118,"3:9",377.7,14.296261682243
8116,2011,4931,6275,70.8338235294118,"3:10",422.1,13.6371428571429
8116,2012,4931,6275,64.3404411764706,"3:3",10.9,7.12903225806452
8116,2012,4931,6275,64.3404411764706,"3:4",64.7,8.00491803278689
8116,2012,4931,6275,64.3404411764706,"3:5",101.2,10.3434782608696
8116,2012,4931,6275,64.3404411764706,"3:6",205.7,12.0704918032787
8116,2012,4931,6275,64.3404411764706,"3:7",273.5,13.3156862745098
8116,2012,4931,6275,64.3404411764706,"3:8",329.8,14.3413043478261
8116,2012,4931,6275,64.3404411764706,"3:9",377.3,14.3191588785047
8116,2012,4931,6275,64.3404411764706,"3:10",428.8,13.6604081632653
8116,2013,4931,6275,58.3470588235294,"3:3",28,2.49354838709677
8116,2013,4931,6275,58.3470588235294,"3:4",81.7,5.87377049180328
8116,2013,4931,6275,58.3470588235294,"3:5",214.4,7.77391304347826
8116,2013,4931,6275,58.3470588235294,"3:6",279.9,9.88360655737705
8116,2013,4931,6275,58.3470588235294,"3:7",357.9,11.9771241830065
8116,2013,4931,6275,58.3470588235294,"3:8",416.8,13.0021739130435
8116,2013,4931,6275,58.3470588235294,"3:9",469.1,13.168691588785
8116,2013,4931,6275,58.3470588235294,"3:10",536.4,12.8669387755102
8116,2014,4931,6275,77.5536764705882,"3:3",9.5,6.99677419354839
8116,2014,4931,6275,77.5536764705882,"3:4",45.8,9.01803278688525
8116,2014,4931,6275,77.5536764705882,"3:5",94.8,10.3652173913043
8116,2014,4931,6275,77.5536764705882,"3:6",139.6,12.0918032786885
8116,2014,4931,6275,77.5536764705882,"3:7",318.6,13.4960784313725
8116,2014,4931,6275,77.5536764705882,"3:8",425.9,13.9625
8116,2014,4931,6275,77.5536764705882,"3:9",471.2,14.0841121495327
8116,2014,4931,6275,77.5536764705882,"3:10",522.8,13.8281632653061
8116,2015,4931,6275,81.4602941176471,"3:3",22.4,5.68387096774194
8116,2015,4931,6275,81.4602941176471,"3:4",50.1,7.32786885245902
8116,2015,4931,6275,81.4602941176471,"3:5",117.2,9.49130434782609
8116,2015,4931,6275,81.4602941176471,"3:6",197.8,11.405737704918
8116,2015,4931,6275,81.4602941176471,"3:7",227.1,13.4274509803922
8116,2015,4931,6275,81.4602941176471,"3:8",266.8,14.6211956521739
8116,2015,4931,6275,81.4602941176471,"3:9",287.4,14.4294392523364
8116,2015,4931,6275,81.4602941176471,"3:10",306.5,13.7122448979592
8116,2016,4931,6275,64.5669117647059,"3:3",37.1,4.58387096774194
8116,2016,4931,6275,64.5669117647059,"3:4",92.2,6.60655737704918
8116,2016,4931,6275,64.5669117647059,"3:5",176.7,8.93586956521739
8116,2016,4931,6275,64.5669117647059,"3:6",277.8,11.0040983606557
8116,2016,4931,6275,64.5669117647059,"3:7",322.7,12.7627450980392
8116,2016,4931,6275,64.5669117647059,"3:8",369.5,13.7635869565217
8116,2016,4931,6275,64.5669117647059,"3:9",401.2,14.1668224299065
8116,2016,4931,6275,64.5669117647059,"3:10",454.3,13.4722448979592
8116,2017,4931,6275,75.4735294117647,"3:3",47.8,8.0258064516129
8116,2017,4931,6275,75.4735294117647,"3:4",86.5,8.01475409836066
8116,2017,4931,6275,75.4735294117647,"3:5",170,10.1586956521739
8116,2017,4931,6275,75.4735294117647,"3:6",267.4,12.4311475409836
8116,2017,4931,6275,75.4735294117647,"3:7",379.3,13.8300653594771
8116,2017,4931,6275,75.4735294117647,"3:8",457.1,14.7309782608696
8116,2017,4931,6275,75.4735294117647,"3:9",514.1,14.4929906542056
8116,2017,4931,6275,75.4735294117647,"3:10",558.2,14.0318367346939
8116,2018,4931,6275,74.2801470588235,"3:3",18.4,4.16451612903226
8116,2018,4931,6275,74.2801470588235,"3:4",32.9,8.5672131147541
8116,2018,4931,6275,74.2801470588235,"3:5",97.3,11.0565217391304
8116,2018,4931,6275,74.2801470588235,"3:6",193.2,12.8286885245902
8116,2018,4931,6275,74.2801470588235,"3:7",218.5,14.3281045751634
8116,2018,4931,6275,74.2801470588235,"3:8",262.3,15.3527173913043
8116,2018,4931,6275,74.2801470588235,"3:9",299.8,15.3626168224299
8116,2018,4931,6275,74.2801470588235,"3:10",326.7,14.7530612244898
8116,2019,4931,6275,79.9867647058824,"3:3",48.1,7.17096774193548
8116,2019,4931,6275,79.9867647058824,"3:4",71.9,8.53606557377049
8116,2019,4931,6275,79.9867647058824,"3:5",203.6,9.44891304347826
8116,2019,4931,6275,79.9867647058824,"3:6",267,11.9418032786885
8116,2019,4931,6275,79.9867647058824,"3:7",326.8,13.5339869281046
