"district_no","year","stations_id","Yield","Correlation","IR","IT"
9181,2014,2290,94.2091176470588,"3:3",51.2,5.58387096774194
9181,2014,2290,94.2091176470588,"3:4",117.2,6.90983606557377
9181,2014,2290,94.2091176470588,"3:5",248.1,7.86195652173913
9181,2014,2290,94.2091176470588,"3:6",331,9.62540983606557
9181,2014,2290,94.2091176470588,"3:7",519.7,10.8555555555556
9181,2014,2290,94.2091176470588,"3:8",664.1,11.3304347826087
9181,2014,2290,94.2091176470588,"3:9",763.8,11.5088785046729
9181,2014,2290,94.2091176470588,"3:10",873.9,11.3681632653061
9181,2015,2290,91.9935294117647,"3:3",63.9,3.73225806451613
9181,2015,2290,91.9935294117647,"3:4",140.5,5.49016393442623
9181,2015,2290,91.9935294117647,"3:5",353.6,7.38260869565217
9181,2015,2290,91.9935294117647,"3:6",486.1,9.25081967213115
9181,2015,2290,91.9935294117647,"3:7",532.1,11.3274509803922
9181,2015,2290,91.9935294117647,"3:8",641.4,12.5972826086957
9181,2015,2290,91.9935294117647,"3:9",724.9,12.3196261682243
9181,2015,2290,91.9935294117647,"3:10",800.6,11.665306122449
9181,2016,2290,79.7779411764706,"3:3",37.8,2.00967741935484
9181,2016,2290,79.7779411764706,"3:4",128,4.33934426229508
9181,2016,2290,79.7779411764706,"3:5",351.4,6.42173913043478
9181,2016,2290,79.7779411764706,"3:6",607,8.33114754098361
9181,2016,2290,79.7779411764706,"3:7",851.7,10.0954248366013
9181,2016,2290,79.7779411764706,"3:8",988,11.166847826087
9181,2016,2290,79.7779411764706,"3:9",1074.5,11.7210280373832
9181,2016,2290,79.7779411764706,"3:10",1126.8,11.1216326530612
9181,2017,2290,90.8623529411765,"3:3",73.2,6.07741935483871
9181,2017,2290,90.8623529411765,"3:4",193.6,5.73606557377049
9181,2017,2290,90.8623529411765,"3:5",346.5,7.93913043478261
9181,2017,2290,90.8623529411765,"3:6",484.4,10.1434426229508
9181,2017,2290,90.8623529411765,"3:7",675.5,11.4653594771242
9181,2017,2290,90.8623529411765,"3:8",846,12.508152173913
9181,2017,2290,90.8623529411765,"3:9",978.1,12.2285046728972
9181,2017,2290,90.8623529411765,"3:10",1049.8,11.9375510204082
9181,2018,2290,89.4467647058824,"3:3",32.8,1.43225806451613
9181,2018,2290,89.4467647058824,"3:4",64.6,6.70491803278689
9181,2018,2290,89.4467647058824,"3:5",219,8.87934782608696
9181,2018,2290,89.4467647058824,"3:6",326.3,10.4795081967213
9181,2018,2290,89.4467647058824,"3:7",403.3,12.0150326797386
9181,2018,2290,89.4467647058824,"3:8",590.9,13.1320652173913
9181,2018,2290,89.4467647058824,"3:9",734.8,13.2864485981308
9181,2018,2290,89.4467647058824,"3:10",786.4,12.9122448979592
9181,2019,2290,87.6311764705882,"3:3",37.6,4.70967741935484
9181,2019,2290,87.6311764705882,"3:4",100.3,6.12786885245902
9181,2019,2290,87.6311764705882,"3:5",352,6.71847826086957
9181,2019,2290,87.6311764705882,"3:6",401.1,9.56065573770492
9181,2019,2290,87.6311764705882,"3:7",506.6,11.2274509803922
9181,2019,2290,87.6311764705882,"3:8",689.2,12.1929347826087
9181,2019,2290,87.6311764705882,"3:9",821.4,12.2467289719626
9181,2019,2290,87.6311764705882,"3:10",945.4,12.0448979591837
9181,2020,2290,85.9155882352941,"3:3",75.3,3.06129032258064
9181,2020,2290,85.9155882352941,"3:4",130.1,6.63606557377049
9181,2020,2290,85.9155882352941,"3:5",209.5,7.88478260869565
9181,2020,2290,85.9155882352941,"3:6",467.9,9.29672131147541
9181,2020,2290,85.9155882352941,"3:7",645,10.8673202614379
9181,2020,2290,85.9155882352941,"3:8",868.1,11.9815217391304
9181,2020,2290,85.9155882352941,"3:9",944.1,12.2196261682243
9181,2020,2290,85.9155882352941,"3:10",1043.9,11.6632653061224
9181,2021,2290,75.2,"3:3",65.2,2.96451612903226
9181,2021,2290,75.2,"3:4",118.6,3.78524590163934
9181,2021,2290,75.2,"3:5",256.6,5.2695652173913
9181,2021,2290,75.2,"3:6",431.6,8.13360655737705
9181,2021,2290,75.2,"3:7",661.3,9.67450980392157
9181,2021,2290,75.2,"3:8",850.6,10.4804347826087
9181,2021,2290,75.2,"3:9",926.7,10.985046728972
9181,2021,2290,75.2,"3:10",953.5,10.7102040816327
9183,2006,3366,77.0720588235294,"3:3",120.2,0.619354838709677
9183,2006,3366,77.0720588235294,"3:4",212.8,4.70327868852459
9183,2006,3366,77.0720588235294,"3:5",286.9,7.66739130434783
9183,2006,3366,77.0720588235294,"3:6",351.6,10.0459016393443
9183,2006,3366,77.0720588235294,"3:7",409.7,12.3457516339869
9183,2006,3366,77.0720588235294,"3:8",541.3,12.8070652173913
9183,2006,3366,77.0720588235294,"3:9",572.5,13.2088785046729
9183,2006,3366,77.0720588235294,"3:10",599.9,12.8857142857143
9183,2007,3366,88.5605882352941,"3:3",27,5.53548387096774
9183,2007,3366,88.5605882352941,"3:4",27.2,8.54426229508197
9183,2007,3366,88.5605882352941,"3:5",164.5,10.625
9183,2007,3366,88.5605882352941,"3:6",235.4,12.4868852459016
9183,2007,3366,88.5605882352941,"3:7",360.9,13.6326797385621
9183,2007,3366,88.5605882352941,"3:8",425.3,14.1559782608696
9183,2007,3366,88.5605882352941,"3:9",562.8,13.8079439252336
9183,2007,3366,88.5605882352941,"3:10",597.6,13.029387755102
9183,2008,3366,84.7491176470588,"3:3",65.4,4.33870967741935
9183,2008,3366,84.7491176470588,"3:4",165.7,6.33114754098361
9183,2008,3366,84.7491176470588,"3:5",208.1,9.19673913043478
9183,2008,3366,84.7491176470588,"3:6",263,11.3524590163934
9183,2008,3366,84.7491176470588,"3:7",378.3,12.7
9183,2008,3366,84.7491176470588,"3:8",551.2,13.5326086956522
9183,2008,3366,84.7491176470588,"3:9",598.2,13.3509345794393
9183,2008,3366,84.7491176470588,"3:10",636.5,12.774693877551
9183,2009,3366,73.0376470588235,"3:3",86.3,4
9183,2009,3366,73.0376470588235,"3:4",107.7,8.07049180327869
9183,2009,3366,73.0376470588235,"3:5",195.1,10.2934782608696
9183,2009,3366,73.0376470588235,"3:6",363.4,11.6377049180328
9183,2009,3366,73.0376470588235,"3:7",528.9,12.9771241830065
9183,2009,3366,73.0376470588235,"3:8",594.9,13.9347826086957
9183,2009,3366,73.0376470588235,"3:9",636,14.0331775700935
9183,2009,3366,73.0376470588235,"3:10",699,13.2885714285714
9183,2010,3366,70.3261764705883,"3:3",34.5,4.16129032258065
9183,2010,3366,70.3261764705883,"3:4",64.5,6.31967213114754
9183,2010,3366,70.3261764705883,"3:5",195.6,8.23695652173913
9183,2010,3366,70.3261764705883,"3:6",360.3,10.3491803278689
9183,2010,3366,70.3261764705883,"3:7",466.5,12.2862745098039
9183,2010,3366,70.3261764705883,"3:8",580.5,13.0684782608696
9183,2010,3366,70.3261764705883,"3:9",611.1,12.9280373831776
9183,2010,3366,70.3261764705883,"3:10",647,12.2477551020408
9183,2011,3366,82.7147058823529,"3:3",48.7,4.93870967741935
9183,2011,3366,82.7147058823529,"3:4",60.5,7.92295081967213
9183,2011,3366,82.7147058823529,"3:5",154.1,10.1130434782609
9183,2011,3366,82.7147058823529,"3:6",253.2,11.7606557377049
9183,2011,3366,82.7147058823529,"3:7",348.1,12.6745098039216
9183,2011,3366,82.7147058823529,"3:8",438.4,13.6521739130435
9183,2011,3366,82.7147058823529,"3:9",497.1,13.7883177570093
9183,2011,3366,82.7147058823529,"3:10",549.6,13.0718367346939
9183,2012,3366,80.8032352941177,"3:3",15.9,6.29032258064516
9183,2012,3366,80.8032352941177,"3:4",69.4,7.65901639344262
9183,2012,3366,80.8032352941177,"3:5",113.4,9.8695652173913
9183,2012,3366,80.8032352941177,"3:6",237.5,11.7303278688525
9183,2012,3366,80.8032352941177,"3:7",312.5,13.1
9183,2012,3366,80.8032352941177,"3:8",464.7,14.0190217391304
9183,2012,3366,80.8032352941177,"3:9",514.5,13.9635514018692
9183,2012,3366,80.8032352941177,"3:10",562.9,13.2240816326531
9183,2013,3366,75.4917647058824,"3:3",38.5,1.78064516129032
9183,2013,3366,75.4917647058824,"3:4",72,5.31311475409836
9183,2013,3366,75.4917647058824,"3:5",224.8,7.60652173913043
9183,2013,3366,75.4917647058824,"3:6",378.7,9.68852459016393
9183,2013,3366,75.4917647058824,"3:7",390.1,11.8496732026144
9183,2013,3366,75.4917647058824,"3:8",447.6,12.9527173913043
9183,2013,3366,75.4917647058824,"3:9",549,13.0121495327103
9183,2013,3366,75.4917647058824,"3:10",616.8,12.5689795918367
9183,2014,3366,87.9802941176471,"3:3",28.9,6.14193548387097
9183,2014,3366,87.9802941176471,"3:4",53.1,8.00655737704918
9183,2014,3366,87.9802941176471,"3:5",166.7,9.525
9183,2014,3366,87.9802941176471,"3:6",209.4,11.3819672131148
9183,2014,3366,87.9802941176471,"3:7",331.9,12.8366013071895
9183,2014,3366,87.9802941176471,"3:8",460.5,13.4032608695652
9183,2014,3366,87.9802941176471,"3:9",525,13.514953271028
9183,2014,3366,87.9802941176471,"3:10",605.3,13.1926530612245
9183,2015,3366,81.7688235294118,"3:3",48.8,4.98709677419355
9183,2015,3366,81.7688235294118,"3:4",108.3,6.74426229508197
9183,2015,3366,81.7688235294118,"3:5",239.7,9.00869565217391
9183,2015,3366,81.7688235294118,"3:6",313.2,11.0877049180328
9183,2015,3366,81.7688235294118,"3:7",356.5,13.0712418300654
9183,2015,3366,81.7688235294118,"3:8",395.4,14.291847826087
9183,2015,3366,81.7688235294118,"3:9",433.3,14.1677570093458
9183,2015,3366,81.7688235294118,"3:10",487.9,13.4383673469388
9183,2016,3366,72.3573529411765,"3:3",36.8,4.1741935483871
9183,2016,3366,72.3573529411765,"3:4",74.2,6.35409836065574
9183,2016,3366,72.3573529411765,"3:5",209.7,8.64565217391304
9183,2016,3366,72.3573529411765,"3:6",356.9,10.7245901639344
9183,2016,3366,72.3573529411765,"3:7",480.2,12.4352941176471
9183,2016,3366,72.3573529411765,"3:8",589.6,13.3342391304348
9183,2016,3366,72.3573529411765,"3:9",666,13.6640186915888
9183,2016,3366,72.3573529411765,"3:10",698.6,12.9616326530612
9183,2017,3366,84.9458823529412,"3:3",55,7.08064516129032
9183,2017,3366,84.9458823529412,"3:4",127.5,7.32131147540984
9183,2017,3366,84.9458823529412,"3:5",203.6,9.69021739130435
9183,2017,3366,84.9458823529412,"3:6",248.8,11.9663934426229
9183,2017,3366,84.9458823529412,"3:7",357.1,13.3823529411765
9183,2017,3366,84.9458823529412,"3:8",469.5,14.325
9183,2017,3366,84.9458823529412,"3:9",517.6,13.9724299065421
9183,2017,3366,84.9458823529412,"3:10",563.7,13.4616326530612
9183,2018,3366,80.5344117647059,"3:3",39.1,2.71612903225806
9183,2018,3366,80.5344117647059,"3:4",56.1,7.64590163934426
9183,2018,3366,80.5344117647059,"3:5",102.9,10.6467391304348
9183,2018,3366,80.5344117647059,"3:6",251.7,12.4918032786885
9183,2018,3366,80.5344117647059,"3:7",291.8,13.8718954248366
9183,2018,3366,80.5344117647059,"3:8",374.8,14.9510869565217
9183,2018,3366,80.5344117647059,"3:9",435.2,14.9355140186916
9183,2018,3366,80.5344117647059,"3:10",481.2,14.2942857142857
9183,2019,3366,84.9229411764706,"3:3",59.5,6.12258064516129
9183,2019,3366,84.9229411764706,"3:4",80.8,8.11967213114754
9183,2019,3366,84.9229411764706,"3:5",200.1,9.06304347826087
9183,2019,3366,84.9229411764706,"3:6",227.7,11.8040983606557
9183,2019,3366,84.9229411764706,"3:7",345,13.3071895424837
9183,2019,3366,84.9229411764706,"3:8",410.8,14.2836956521739
9183,2019,3366,84.9229411764706,"3:9",460.6,14.2014018691589
9183,2019,3366,84.9229411764706,"3:10",510.1,13.6836734693878
9183,2020,3366,87.8114705882353,"3:3",39.2,4.83548387096774
9183,2020,3366,87.8114705882353,"3:4",74.6,7.52459016393443
9183,2020,3366,87.8114705882353,"3:5",139.8,9.0304347826087
9183,2020,3366,87.8114705882353,"3:6",297,10.8614754098361
9183,2020,3366,87.8114705882353,"3:7",384.4,12.4104575163399
9183,2020,3366,87.8114705882353,"3:8",486.2,13.5108695652174
9183,2020,3366,87.8114705882353,"3:9",577.6,13.6098130841121
9183,2020,3366,87.8114705882353,"3:10",646.9,12.9983673469388
9183,2021,3366,68.7,"3:3",28.2,4.05806451612903
9183,2021,3366,68.7,"3:4",57.7,5.22459016393443
9183,2021,3366,68.7,"3:5",174.2,7.20217391304348
9183,2021,3366,68.7,"3:6",287.5,10.1991803278689
9183,2021,3366,68.7,"3:7",399.5,11.9222222222222
9183,2021,3366,68.7,"3:8",589.7,12.7771739130435
9183,2021,3366,68.7,"3:9",611.6,13.0710280373832
9183,2021,3366,68.7,"3:10",640.8,12.4175510204082
9184,2006,3379,65.3183823529412,"3:3",111.5,2.54193548387097
9184,2006,3379,65.3183823529412,"3:4",242.9,5.82295081967213
9184,2006,3379,65.3183823529412,"3:5",344,8.52391304347826
9184,2006,3379,65.3183823529412,"3:6",424.2,10.8959016393443
9184,2006,3379,65.3183823529412,"3:7",468.8,13.3098039215686
9184,2006,3379,65.3183823529412,"3:8",623.5,13.6913043478261
9184,2006,3379,65.3183823529412,"3:9",661.8,14.1766355140187
9184,2006,3379,65.3183823529412,"3:10",709.7,13.9836734693878
9184,2007,3379,73.4838235294118,"3:3",31.5,6.66129032258065
9184,2007,3379,73.4838235294118,"3:4",48.1,9.96885245901639
9184,2007,3379,73.4838235294118,"3:5",222.3,11.85
9184,2007,3379,73.4838235294118,"3:6",290.1,13.5811475409836
9184,2007,3379,73.4838235294118,"3:7",510.1,14.662091503268
9184,2007,3379,73.4838235294118,"3:8",662.6,15.1858695652174
9184,2007,3379,73.4838235294118,"3:9",797.3,14.8663551401869
9184,2007,3379,73.4838235294118,"3:10",821.8,14.110612244898
9184,2008,3379,75.1492647058823,"3:3",58.9,5.07741935483871
9184,2008,3379,75.1492647058823,"3:4",201.5,6.92459016393443
9184,2008,3379,75.1492647058823,"3:5",245.4,9.77065217391304
9184,2008,3379,75.1492647058823,"3:6",396.9,11.8508196721311
9184,2008,3379,75.1492647058823,"3:7",513.1,13.2542483660131
9184,2008,3379,75.1492647058823,"3:8",609.5,14.1657608695652
9184,2008,3379,75.1492647058823,"3:9",657.6,13.9859813084112
9184,2008,3379,75.1492647058823,"3:10",718.4,13.4991836734694
9184,2009,3379,63.9147058823529,"3:3",94.2,4.07741935483871
9184,2009,3379,63.9147058823529,"3:4",118.8,8.45081967213115
9184,2009,3379,63.9147058823529,"3:5",202.4,10.775
9184,2009,3379,63.9147058823529,"3:6",387.2,12.1090163934426
9184,2009,3379,63.9147058823529,"3:7",548.8,13.5398692810458
9184,2009,3379,63.9147058823529,"3:8",605.8,14.6385869565217
9184,2009,3379,63.9147058823529,"3:9",648.6,14.7915887850467
9184,2009,3379,63.9147058823529,"3:10",711.1,14.0848979591837
9184,2010,3379,65.6801470588235,"3:3",39.1,5.05806451612903
9184,2010,3379,65.6801470588235,"3:4",76.1,7.39344262295082
9184,2010,3379,65.6801470588235,"3:5",224.7,8.87934782608696
9184,2010,3379,65.6801470588235,"3:6",367.7,10.9
9184,2010,3379,65.6801470588235,"3:7",528.9,12.8875816993464
9184,2010,3379,65.6801470588235,"3:8",714.5,13.6771739130435
9184,2010,3379,65.6801470588235,"3:9",764.1,13.5714953271028
9184,2010,3379,65.6801470588235,"3:10",806.7,12.9289795918367
9184,2011,3379,76.5455882352941,"3:3",69.6,6.43548387096774
9184,2011,3379,76.5455882352941,"3:4",91.9,9.41639344262295
9184,2011,3379,76.5455882352941,"3:5",206.5,11.3413043478261
9184,2011,3379,76.5455882352941,"3:6",391.8,12.7745901639344
9184,2011,3379,76.5455882352941,"3:7",558,13.6464052287582
9184,2011,3379,76.5455882352941,"3:8",636.2,14.7217391304348
9184,2011,3379,76.5455882352941,"3:9",750.1,14.9443925233645
9184,2011,3379,76.5455882352941,"3:10",797.3,14.2351020408163
9184,2012,3379,72.2110294117647,"3:3",23.9,7.71935483870968
9184,2012,3379,72.2110294117647,"3:4",93.8,8.82131147540984
9184,2012,3379,72.2110294117647,"3:5",160.2,11.0467391304348
9184,2012,3379,72.2110294117647,"3:6",347.2,12.8114754098361
9184,2012,3379,72.2110294117647,"3:7",413.6,14.1202614379085
9184,2012,3379,72.2110294117647,"3:8",589,15.1135869565217
9184,2012,3379,72.2110294117647,"3:9",645.2,15.0775700934579
9184,2012,3379,72.2110294117647,"3:10",702.8,14.3738775510204
9184,2013,3379,75.5764705882353,"3:3",49.1,2.32903225806452
9184,2013,3379,75.5764705882353,"3:4",73.2,5.97540983606557
9184,2013,3379,75.5764705882353,"3:5",228.6,8.03369565217391
9184,2013,3379,75.5764705882353,"3:6",401.1,10.1090163934426
9184,2013,3379,75.5764705882353,"3:7",421.6,12.4261437908497
9184,2013,3379,75.5764705882353,"3:8",515.3,13.5880434782609
9184,2013,3379,75.5764705882353,"3:9",604.6,13.6939252336449
9184,2013,3379,75.5764705882353,"3:10",698.8,13.3465306122449
9184,2014,3379,75.5419117647059,"3:3",28.2,7.91935483870968
9184,2014,3379,75.5419117647059,"3:4",66.2,9.6016393442623
9184,2014,3379,75.5419117647059,"3:5",139.7,10.7934782608696
9184,2014,3379,75.5419117647059,"3:6",206.2,12.6598360655738
9184,2014,3379,75.5419117647059,"3:7",347.7,14.0065359477124
9184,2014,3379,75.5419117647059,"3:8",472.6,14.5489130434783
9184,2014,3379,75.5419117647059,"3:9",574.7,14.6060747663551
9184,2014,3379,75.5419117647059,"3:10",660.1,14.2967346938776
9184,2015,3379,73.8073529411765,"3:3",66.1,6.07741935483871
9184,2015,3379,73.8073529411765,"3:4",128.2,8.10819672131148
9184,2015,3379,73.8073529411765,"3:5",263.7,10.1597826086957
9184,2015,3379,73.8073529411765,"3:6",394.1,12.116393442623
9184,2015,3379,73.8073529411765,"3:7",436.9,14.2313725490196
9184,2015,3379,73.8073529411765,"3:8",503.3,15.5141304347826
9184,2015,3379,73.8073529411765,"3:9",561.6,15.3359813084112
9184,2015,3379,73.8073529411765,"3:10",650.4,14.5367346938776
9184,2016,3379,66.6727941176471,"3:3",43.2,4.94516129032258
9184,2016,3379,66.6727941176471,"3:4",105.4,7.21475409836066
9184,2016,3379,66.6727941176471,"3:5",224.8,9.31739130434783
9184,2016,3379,66.6727941176471,"3:6",328.8,11.3401639344262
9184,2016,3379,66.6727941176471,"3:7",445.2,13.1385620915033
9184,2016,3379,66.6727941176471,"3:8",550.6,14.1385869565217
9184,2016,3379,66.6727941176471,"3:9",667.8,14.5546728971963
9184,2016,3379,66.6727941176471,"3:10",713,13.8673469387755
9184,2017,3379,68.2382352941176,"3:3",38.5,8.55483870967742
9184,2017,3379,68.2382352941176,"3:4",142.6,8.4672131147541
9184,2017,3379,68.2382352941176,"3:5",240.8,10.6858695652174
9184,2017,3379,68.2382352941176,"3:6",317.6,13.0516393442623
9184,2017,3379,68.2382352941176,"3:7",455.5,14.4647058823529
9184,2017,3379,68.2382352941176,"3:8",594.8,15.4288043478261
9184,2017,3379,68.2382352941176,"3:9",650.1,15.1093457943925
9184,2017,3379,68.2382352941176,"3:10",708.9,14.6612244897959
9184,2018,3379,61.0036764705882,"3:3",38.8,3.99677419354839
9184,2018,3379,61.0036764705882,"3:4",48.5,9.24262295081967
9184,2018,3379,61.0036764705882,"3:5",189.7,11.7869565217391
9184,2018,3379,61.0036764705882,"3:6",322.3,13.4475409836066
9184,2018,3379,61.0036764705882,"3:7",414.1,14.9137254901961
9184,2018,3379,61.0036764705882,"3:8",515.2,16.0244565217391
9184,2018,3379,61.0036764705882,"3:9",633.2,16.0485981308411
9184,2018,3379,61.0036764705882,"3:10",678.8,15.4734693877551
9184,2019,3379,70.5691176470588,"3:3",44,7.54838709677419
9184,2019,3379,70.5691176470588,"3:4",65,9.21475409836066
9184,2019,3379,70.5691176470588,"3:5",256.5,9.97173913043478
9184,2019,3379,70.5691176470588,"3:6",325.2,12.6483606557377
9184,2019,3379,70.5691176470588,"3:7",449.3,14.256862745098
9184,2019,3379,70.5691176470588,"3:8",600.2,15.2152173913043
9184,2019,3379,70.5691176470588,"3:9",666.4,15.1864485981308
9184,2019,3379,70.5691176470588,"3:10",752.4,14.7551020408163
9184,2020,3379,72.3345588235294,"3:3",61,6.14838709677419
9184,2020,3379,72.3345588235294,"3:4",93.3,9.30655737704918
9184,2020,3379,72.3345588235294,"3:5",158.6,10.5304347826087
9184,2020,3379,72.3345588235294,"3:6",365.8,12.0745901639344
9184,2020,3379,72.3345588235294,"3:7",461.1,13.6803921568627
9184,2020,3379,72.3345588235294,"3:8",612.5,14.7809782608696
9184,2020,3379,72.3345588235294,"3:9",675,14.9238317757009
9184,2020,3379,72.3345588235294,"3:10",768.3,14.2983673469388
9184,2021,3379,73.2,"3:3",41.9,5.23225806451613
9184,2021,3379,73.2,"3:4",80.3,6.32459016393443
9184,2021,3379,73.2,"3:5",242.3,8.00978260869565
9184,2021,3379,73.2,"3:6",472.7,10.8926229508197
9184,2021,3379,73.2,"3:7",613.9,12.4875816993464
9184,2021,3379,73.2,"3:8",771.1,13.3032608695652
9184,2021,3379,73.2,"3:9",810.9,13.6682242990654
9184,2021,3379,73.2,"3:10",839.8,13.1497959183673
9185,2006,7075,81.1007352941176,"3:3",89.2,1.72903225806452
9185,2006,7075,81.1007352941176,"3:4",167.1,5.06065573770492
9185,2006,7075,81.1007352941176,"3:5",263.6,7.8
9185,2006,7075,81.1007352941176,"3:6",341.5,10.0532786885246
9185,2006,7075,81.1007352941176,"3:7",384,12.3653594771242
9185,2006,7075,81.1007352941176,"3:8",511.8,12.7760869565217
9185,2006,7075,81.1007352941176,"3:9",533.7,13.246261682243
9185,2006,7075,81.1007352941176,"3:10",554.9,12.9975510204082
9185,2007,7075,87.5673529411765,"3:3",40.1,5.52903225806452
9185,2007,7075,87.5673529411765,"3:4",66.3,8.49344262295082
9185,2007,7075,87.5673529411765,"3:5",224.6,10.5413043478261
9185,2007,7075,87.5673529411765,"3:6",315.3,12.3491803278689
9185,2007,7075,87.5673529411765,"3:7",441.7,13.4856209150327
9185,2007,7075,87.5673529411765,"3:8",512.1,14.0320652173913
9185,2007,7075,87.5673529411765,"3:9",612.8,13.7303738317757
9185,2007,7075,87.5673529411765,"3:10",629.8,12.9624489795918
9185,2008,7075,90.4339705882353,"3:3",66.7,4.29677419354839
9185,2008,7075,90.4339705882353,"3:4",174.2,6.25573770491803
9185,2008,7075,90.4339705882353,"3:5",215.6,9.11195652173913
9185,2008,7075,90.4339705882353,"3:6",318.2,11.1573770491803
9185,2008,7075,90.4339705882353,"3:7",417.8,12.497385620915
9185,2008,7075,90.4339705882353,"3:8",479,13.370652173913
9185,2008,7075,90.4339705882353,"3:9",539,13.1897196261682
9185,2008,7075,90.4339705882353,"3:10",594.5,12.6204081632653
9185,2009,7075,81.1005882352941,"3:3",60.1,3.72258064516129
9185,2009,7075,81.1005882352941,"3:4",99.8,7.80491803278689
9185,2009,7075,81.1005882352941,"3:5",199.7,9.91521739130435
9185,2009,7075,81.1005882352941,"3:6",312.4,11.3139344262295
9185,2009,7075,81.1005882352941,"3:7",428.5,12.659477124183
9185,2009,7075,81.1005882352941,"3:8",466.2,13.6913043478261
9185,2009,7075,81.1005882352941,"3:9",489.5,13.8257009345794
9185,2009,7075,81.1005882352941,"3:10",588.6,13.0910204081633
9185,2010,7075,76.0672058823529,"3:3",29.5,3.80645161290323
9185,2010,7075,76.0672058823529,"3:4",40,6.20655737704918
9185,2010,7075,76.0672058823529,"3:5",194.3,7.92282608695652
9185,2010,7075,76.0672058823529,"3:6",293.2,10.0909836065574
9185,2010,7075,76.0672058823529,"3:7",374.1,12.0888888888889
9185,2010,7075,76.0672058823529,"3:8",534.7,12.8603260869565
9185,2010,7075,76.0672058823529,"3:9",593.7,12.6953271028037
9185,2010,7075,76.0672058823529,"3:10",607,12.0114285714286
9185,2011,7075,81.8338235294117,"3:3",33.6,4.93548387096774
9185,2011,7075,81.8338235294117,"3:4",48.4,8.00983606557377
9185,2011,7075,81.8338235294117,"3:5",111.3,10.1184782608696
9185,2011,7075,81.8338235294117,"3:6",223.1,11.7352459016393
9185,2011,7075,81.8338235294117,"3:7",371.6,12.6084967320261
9185,2011,7075,81.8338235294117,"3:8",452.2,13.6130434782609
9185,2011,7075,81.8338235294117,"3:9",510.6,13.8014018691589
9185,2011,7075,81.8338235294117,"3:10",560.5,13.1244897959184
9185,2012,7075,80.0004411764706,"3:3",8.7,6.43870967741935
9185,2012,7075,80.0004411764706,"3:4",62.1,7.61967213114754
9185,2012,7075,80.0004411764706,"3:5",122.1,9.89130434782609
9185,2012,7075,80.0004411764706,"3:6",228.2,11.6639344262295
9185,2012,7075,80.0004411764706,"3:7",282.4,13.002614379085
9185,2012,7075,80.0004411764706,"3:8",456.3,13.9255434782609
9185,2012,7075,80.0004411764706,"3:9",486.7,13.9009345794393
9185,2012,7075,80.0004411764706,"3:10",528.4,13.1685714285714
9185,2013,7075,82.8670588235294,"3:3",35.2,1.31290322580645
9185,2013,7075,82.8670588235294,"3:4",74.2,5.03606557377049
9185,2013,7075,82.8670588235294,"3:5",219.6,7.32173913043478
9185,2013,7075,82.8670588235294,"3:6",347,9.45245901639344
9185,2013,7075,82.8670588235294,"3:7",362.2,11.6117647058824
9185,2013,7075,82.8670588235294,"3:8",416.1,12.7032608695652
9185,2013,7075,82.8670588235294,"3:9",525.6,12.785046728972
9185,2013,7075,82.8670588235294,"3:10",578.9,12.4257142857143
9185,2014,7075,92.7336764705882,"3:3",16.7,6.73548387096774
9185,2014,7075,92.7336764705882,"3:4",53.7,8.56065573770492
9185,2014,7075,92.7336764705882,"3:5",139,9.88586956521739
9185,2014,7075,92.7336764705882,"3:6",169.8,11.6122950819672
9185,2014,7075,92.7336764705882,"3:7",303.6,13.0843137254902
9185,2014,7075,92.7336764705882,"3:8",399.1,13.6521739130435
9185,2014,7075,92.7336764705882,"3:9",457.8,13.7457943925234
9185,2014,7075,92.7336764705882,"3:10",526.9,13.4171428571429
9185,2015,7075,84.8002941176471,"3:3",36.5,5.41935483870968
9185,2015,7075,84.8002941176471,"3:4",71.5,7.07868852459016
9185,2015,7075,84.8002941176471,"3:5",170.3,9.24565217391304
9185,2015,7075,84.8002941176471,"3:6",228.9,11.1737704918033
9185,2015,7075,84.8002941176471,"3:7",266.3,13.1915032679739
9185,2015,7075,84.8002941176471,"3:8",305.9,14.4103260869565
9185,2015,7075,84.8002941176471,"3:9",342.9,14.2789719626168
9185,2015,7075,84.8002941176471,"3:10",412.9,13.530612244898
9185,2016,7075,83.0669117647059,"3:3",36.8,4.24838709677419
9185,2016,7075,83.0669117647059,"3:4",71,6.39508196721312
9185,2016,7075,83.0669117647059,"3:5",155,8.77717391304348
9185,2016,7075,83.0669117647059,"3:6",245,10.8180327868852
9185,2016,7075,83.0669117647059,"3:7",342.3,12.5228758169935
9185,2016,7075,83.0669117647059,"3:8",386.8,13.4815217391304
9185,2016,7075,83.0669117647059,"3:9",454.5,13.8794392523364
9185,2016,7075,83.0669117647059,"3:10",479.6,13.1469387755102
9185,2017,7075,77.6335294117647,"3:3",47.7,7.18387096774194
9185,2017,7075,77.6335294117647,"3:4",125.7,7.47377049180328
9185,2017,7075,77.6335294117647,"3:5",168.1,9.87173913043478
9185,2017,7075,77.6335294117647,"3:6",242.1,12.0991803278689
9185,2017,7075,77.6335294117647,"3:7",320.8,13.5013071895425
9185,2017,7075,77.6335294117647,"3:8",417.9,14.4369565217391
9185,2017,7075,77.6335294117647,"3:9",472.8,14.0869158878505
9185,2017,7075,77.6335294117647,"3:10",541.1,13.5922448979592
9185,2018,7075,87.4001470588235,"3:3",42.3,2.75161290322581
